"","y","X0","X1","X2","X3","X5","X6","X8","X12","X13","X14","X19","X20","X22","X27","X31","X35","X37","X43","X45","X46","X49","X50","X51","X58","X64","X68","X70","X71","X80","X81","X84","X85","X96","X98","X100","X101","X103","X114","X115","X116","X118","X119","X127","X129","X132","X133","X137","X139","X142","X144","X150","X151","X154","X155","X156","X157","X158","X161","X163","X164","X168","X171","X177","X178","X180","X181","X182","X186","X187","X189","X191","X194","X201","X202","X208","X209","X215","X218","X219","X220","X223","X224","X225","X234","X238","X241","X244","X246","X247","X250","X251","X256","X261","X265","X273","X275","X283","X285","X286","X294","X300","X301","X304","X311","X313","X314","X316","X321","X324","X327","X329","X331","X334","X336","X337","X343","X348","X350","X351","X352","X354","X355","X356","X358","X360","X362","X363","X367","X368","X374","X375","X376","X377"
"3098",111.49,"ak","s","as","c","q","i","u","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","1","0","0","1","1","0","0","1","0","1","0","1","1","1","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","1","1","1","1","1","0","1","0","0","1","0","0","1","0","1","1","0","1","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0"
"3099",99.87,"z","r","as","f","q","i","f","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","0","0","0","1","1","1","0","1","0","0","0","1","1","1","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","1","0","0","0"
"3100",101.28,"v","s","as","c","q","j","v","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","1","1","1","1","1","0","1","1","0","0","0","0","1","0","1","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","0","0","1","0","0","1","0","1","0","0","1","0","0","1","0","1","0","0","1","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0"
"3101",98.31,"t","aa","ai","c","q","g","i","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","0","0","1","1","1","1","0","0","0","1","1","1","1","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","1","1","1","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0"
"3102",101.14,"ay","i","as","c","q","l","k","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","0","0","0","1"
"3103",88.46,"o","l","as","d","q","i","i","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","0","1","1","1","1","0","0","0","1","0","1","1","1","0","0","1","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"3104",98.38,"d","i","as","c","q","l","f","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","1","0","0","1","0","1","0","0","0","1","1","1","0","0","1","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","0","0","0","1"
"3105",95.51,"ba","b","ai","a","q","k","u","0","0","0","1","0","0","1","1","1","1","0","1","1","1","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","1","0","0","1","1","1","1","1","0","1","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"3106",110,"w","v","as","c","q","i","l","0","0","1","0","0","0","1","1","1","1","0","0","1","0","0","1","1","1","0","1","0","1","0","0","1","1","1","0","1","1","1","0","0","1","1","0","0","1","0","1","0","1","0","1","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","0","0","1","0","1","0","0","1","1","0","1","1","1","0","0","0","0","1","0","0","1","0","1","0","1","0","0"
"3107",93.97,"y","o","f","f","q","j","x","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0"
"3108",108.86,"ak","v","ak","f","q","g","b","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","1","1","0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","1","1","1","1","1","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"3109",108.93,"x","b","i","a","q","l","a","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1","1","0","0","0","1","1","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","1","0","1","0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1"
"3110",73.52,"az","n","as","c","q","d","s","0","0","1","0","0","0","1","1","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","1","1","1","1","0","1","1","0","0","0","0","0","0","1","1","0","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","1","0","0","1","1","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","0","1","0","0","1","0","1","0","0","0","0"
"3111",92.45,"y","o","f","f","q","l","x","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0"
"3112",109.18,"ap","l","s","c","q","d","h","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","1","1","0","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","1","1","0","1","0","0","1","0","1","0","1","0","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","1","1","0","0","0"
"3113",126.41,"aj","l","as","f","q","g","r","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"3114",89.39,"e","l","ak","f","q","i","w","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","1","1","1","1","1","0","1","0","0","0","1","0","1","0","0","0","0","1","1","1","1","0","1","0","1","0","0","0","0","1","0","1","0","0","1","0","1","1","1","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"3115",111.91,"x","a","as","f","q","l","y","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","1","1","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"3116",93.83,"o","s","as","c","q","l","a","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","1","0","1","0","1","0","1","1","0","1","1","1","1","1","1","0","0","1","1","1","1","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","0","1","1","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0"
"3117",98.67,"ay","aa","as","c","q","c","j","0","0","1","0","0","0","1","1","1","1","0","0","0","0","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1","1","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","1","0","1","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","1","0","1","0","0"
"3118",102.83,"ay","r","r","f","q","i","g","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","1","1","0","0","1","0","0","0"
"3119",93.45,"am","b","ai","a","q","j","q","0","0","0","1","0","0","1","1","1","1","0","1","1","1","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","1","0","0","1","1","1","1","1","0","1","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"3120",108.33,"ax","v","ak","c","q","g","y","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","1","1","0","1","1","1","1","1","1","1","1","0","0","1","1","0","0","1","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","0","1","0","1","0","0","1","0","1","1","1","1","0","0","0","1","0","1","1","0","0","0","0","0","1","0","1","1","0","1","0","0","1","1","1","1","0","1","0","0","0","0","1","1","0","1","0","0","1","0","1","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0"
"3121",92.13,"f","c","ae","a","q","a","m","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","1","0","0","1","0","1","1","0","1","1","1","1","1","1","0","0","1","1","1","1","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","0","1","0","1","0","1","1","0","0","0","1","1","0","1","0","1","0","1","0","1","0","1","0","0","0","0","1","0","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","1","0","0","1","0","0","0","1","1","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1"
"3122",99.49,"ay","aa","as","c","q","g","b","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0"
"3123",114.63,"w","s","as","c","q","d","r","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","1","0","0","0","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","1","0","1","0","0","1","0","1","1","0","1","0","0","0","0","1","0","0","1","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0"
"3124",97.75,"y","v","ai","f","q","i","y","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","0","1","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"3125",117.48,"j","i","as","a","q","l","r","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0","0","0","1","1","0","0","0","0","0","0","1","1","1","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","1","1","0","0","1","0","1","0","0","0","1","1","1","1","0","1","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","1","0","1","0","0","0","1","1","1","0","0","0","0","1"
"3126",94.82,"q","w","ac","c","q","a","y","0","0","0","0","0","0","0","1","1","1","0","0","1","0","0","1","0","0","0","1","0","1","0","0","1","1","1","1","1","1","1","0","0","1","1","1","0","1","0","0","0","0","1","1","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","1","0","1","0","1","0","1","1","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","1","0","1","1","0","0","0","1","0","1","1","0","1","0","0","0","1","0","0"
"3127",89.51,"z","b","ai","a","q","b","t","0","0","0","1","0","0","1","1","1","1","0","1","1","1","1","0","1","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0","1","1","1","1","1","0","1","1","0","1","0","1","0","0","0","1","0","0","1","1","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","1","0","1","1","0","0","1","0","1","1","1","0","0","0","1","1","0","0","0","1","0","1","0","0","0","1","0","0","1","1","1","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","1","1","0","0","1","1","0","1","0","0","0","1"
"3128",85.55,"y","r","f","f","q","j","s","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","1","1","0","0","1","0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","1","1","0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0"
"3129",73.53,"az","v","n","f","q","l","f","0","0","0","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"3130",103.32,"h","o","ae","c","q","j","s","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0"
"3131",94.62,"z","b","m","a","q","i","j","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","1","1","0","1","0","1","0","0","0","0","1","1","1","1","0","0","1","1","1","1","0","0","1","1","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1"
"3132",88.73,"t","aa","ai","a","q","l","r","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","0","0","1","1","1","1","0","0","0","1","1","1","1","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"3133",95.43,"z","b","ae","a","q","j","e","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","1","0","0","0","1","0","1","1","1","0","0","0","0","1","0","1","0","1","0","1","0","1","1","0","0","1","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","0","1","1","1","0","0","0","1","1","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1"
"3134",165.52,"aj","v","r","c","q","g","a","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","1","0","0","0","1","1","1","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1","0","1","0","0","0","1","0","1","1","1","0","0","0","0","1","1","1","1","0","1","0","0","1","1","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","1"
"3135",96.52,"t","r","d","f","q","i","t","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","1","1","0","1","0","0","1","1","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0"
"3136",106.97,"x","b","ae","a","q","d","e","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","1","1","0","0","1","0","1","1","0","0","1","1","1","1","1","0","0","1","1","1","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","1","0","0","0","1","0","1","1","1","0","1","0","1","0","0","0","1","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","1","0","0","1","1","1","1","0","0","0","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1"
"3137",90.96,"n","a","ak","f","q","i","d","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","1","0","0","1","1","0","1","0","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"3138",94.87,"ai","b","ai","a","q","g","q","0","0","0","1","0","0","1","1","1","1","0","1","1","1","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","1","0","0","1","1","1","1","1","0","1","1","0","1","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","1","1","1","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"3139",111.22,"ak","m","as","c","q","g","m","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","0","0","1","1","1","1","1","1","0","0","0","1","1","0","0","1","0","1","0","0","1","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","1","0","0","0","0","1","0","1","1","0","1","0","0","1","0","1","0","0","1","1","0","1","1","1","0","1","0","0","1","0","0","1","0","0","0","1","0","0"
"3140",110.65,"a","v","k","a","q","j","e","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","0","1","1","1","1","0","0","0","0","1","0","1","1","1","0","0","1","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0"
"3141",91.43,"y","aa","ai","a","q","j","a","0","0","0","1","0","0","1","1","1","1","0","0","1","1","1","0","1","0","0","1","0","1","0","0","0","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","1","0","0","0","0","0","1","1","0","1","0","0","0","1","1","1","0","1","0","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1"
"3142",90.38,"s","aa","ai","c","q","l","p","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","1","1","1","1","0","1","0","0","0","1","0","1","0","1","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0"
"3143",111.38,"af","k","ak","a","q","i","f","0","0","0","0","1","0","1","0","0","0","0","0","1","0","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","0","1","1","1","0","0","1","0","1","0","1","1","1","1","0","1","0","1","0","0","0","1","0","1","0","1","0","0","1","0","1","1","0","1","0","1","0","1","0","1","1","1","1","0","1","0","1","0","1","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","1","0","1","0","0","0","0","0","1"
"3144",99.78,"aj","l","as","f","q","j","n","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","0","1","1","1","1","1","1","0","1","0","0","0","0","0","1","0","0","0","1","1","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1","0","0","1","0","0","1","0","1","1","1","0","1","0","0","0","1","0","1","0","0","1","0","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0"
"3145",101.37,"d","aa","as","c","q","g","f","0","0","1","0","0","0","1","0","0","0","0","0","1","0","1","1","1","1","0","1","0","1","0","0","0","1","1","1","1","1","0","1","0","0","0","0","0","1","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","1","0","0","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","1","0","1","0","0","1","0","0","1","0","1","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","1","0","0","0","1","0","0"
"3146",90.48,"f","c","m","c","q","j","e","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","1","0","1","1","1","1","1","1","0","0","0","1","1","1","0","1","0","1","0","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","1","1","0","1","0","1","0","1","0","1","0","1","0","0","0","1","1","0","0","1","1","1","0","0","0","1","1","1","0","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","1"
